loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,deviceOrientation,label
1539478017.577997,340,0,0,1539478016.999652,37.77866612192037,-121.9714115281794,143.6911,0,234.84375,3,5,-9999,1539478017.056515,8.300735473632812,-18.40769577026367,0.6846179962158203,154.2006530761719,140.8521270751953,10,15194.46910466667,6,2,1539478004.639444,15204.625872,0,-36.35304,99.23383,1,0
1539478018.581252,341,0,0,1539478016.999652,37.77866612192037,-121.9714115281794,143.6911,0,234.84375,3,5,-9999,1539478018.059724,8.329811096191406,-18.53242492675781,0.6430549621582031,154.2027587890625,140.8542327880859,10,15194.46910466667,6,2,1539478004.639444,15205.571158,0,-36.33719,99.23367,1,0
1539478019.584467,342,0,0,1539478018.99965,37.77866612192037,-121.9714115281794,143.6733,0,234.84375,3,5,-9999,1539478019.063003,8.372184753417969,-18.51179122924805,0.4463434219360352,154.2055358886719,140.8570098876953,10,15194.46910466667,6,2,1539478004.639444,15206.516431,0,-36.33719,99.23367,1,0
1539478020.587791,343,0,0,1539478018.99965,37.77866612192037,-121.9714115281794,143.6733,0,234.84375,3,5,-9999,1539478020.066632,8.437477111816406,-18.37992858886719,0.6685981750488281,154.2082672119141,140.8597412109375,10,15194.46910466667,6,2,1539478004.639444,15207.461821,0,-36.35039,99.23382,1,0
1539478021.590987,344,0,0,1539478020.999648,37.77866612192037,-121.9714115281794,143.5754,0,234.84375,3,5,-9999,1539478021.069504,8.083137512207031,-18.35049819946289,0.7075290679931641,154.2107086181641,140.8621826171875,10,15194.46910466667,6,2,1539478004.639444,15208.407397,0,-36.35039,99.23382,1,0
1539478022.594244,345,0,0,1539478020.999648,37.77866612192037,-121.9714115281794,143.5754,0,234.84375,3,5,-9999,1539478022.072776,8.381355285644531,-18.60562515258789,0.5196285247802734,154.20849609375,140.8599700927734,10,15194.46910466667,6,2,1539478004.639444,15209.353689,0,-36.35039,99.23382,1,0
1539478023.597504,346,0,0,1539478022.999646,37.77866612192037,-121.9714115281794,143.5378,0,234.84375,3,5,-9999,1539478023.076045,8.445358276367188,-18.60779190063477,0.7011957168579102,154.212158203125,140.8636322021484,10,15194.46910466667,6,2,1539478004.639444,15210.299355,0,-36.34775,99.23379,1,0
1539478024.600732,347,0,0,1539478022.999646,37.77866612192037,-121.9714115281794,143.5378,0,234.84375,3,5,-9999,1539478024.079464,8.64691162109375,-18.22015380859375,0.1730051040649414,154.21142578125,140.8628997802734,10,15214.36983716667,6,2,1539478024.540177,15211.244641,0,-36.34511,99.23376,1,0
1539478025.603983,348,0,0,1539478024.999644,37.77866800784858,-121.9714168925974,141.7698,1.1,234.84375,3,5,-9999,1539478025.082549,9.988349914550781,-18.64944076538086,0.9817266464233398,154.3045959472656,140.9560699462891,10,15215.332819,6,0,1539478025.503159,15212.189917,0,-36.34511,99.23376,1,0
1539478026.607242,349,0,0,1539478024.999644,37.77866800784858,-121.9714168925974,141.7698,1.1,234.84375,3,5,-9999,1539478026.085912,7.422859191894531,-18.69654083251953,0.5172805786132812,154.4823608398438,141.1338348388672,10,15215.654073,6,2,1539478025.824413,15213.135206,0,-36.3134,99.23339,1,0
1539478027.610532,350,0,0,1539478026.999642,37.77864089239182,-121.9714861271176,141.6958,4.89,239.0625,3,5,-9999,1539478027.089105,7.1072998046875,-18.925048828125,0.09402942657470703,154.4168090820312,141.0682830810547,10,15215.654073,6,2,1539478025.824413,15214.081119,0,-36.18921,99.23192,1,0
1539478028.613623,351,0,0,1539478026.999642,37.77864089239182,-121.9714861271176,141.6958,4.89,239.0625,3,5,-9999,1539478028.092396,8.080718994140625,-18.36335754394531,-0.6658496856689453,154.1791839599609,140.8306579589844,10,15215.654073,6,2,1539478025.824413,15215.971665,0,-35.81401,99.22747,1,0
1539478029.617073,352,0,0,1539478028.99964,37.77858737394007,-121.9716346544418,141.5636,8.78,243.28125,3,5,-9999,1539478029.095593,6.041999816894531,-18.59965896606445,-1.288910865783691,153.7396392822266,140.39111328125,10,15215.654073,6,2,1539478025.824413,15216.917003,0,-35.53656,99.22421,1,0
1539478030.620262,353,0,0,1539478028.99964,37.77858737394007,-121.9716346544418,141.5636,8.78,243.28125,3,5,-9999,1539478030.098947,6.974021911621094,-16.87716674804688,-0.291778564453125,153.4110412597656,140.0625152587891,10,15215.654073,6,2,1539478025.824413,15217.862361,0,-35.21684,99.22041,1,0
1539478031.623535,354,0,0,1539478030.999639,37.77850544083657,-121.9718561043236,141.9758,11.9,242.9296875,3,5,-9999,1539478031.102146,6.891471862792969,-17.73496627807617,-0.8949136734008789,152.4377746582031,139.0892486572266,10,15215.654073,6,2,1539478025.824413,15218.807771,0,-34.91032,99.21682,1,0
1539478032.62673,355,0,0,1539478030.999639,37.77850544083657,-121.9718561043236,141.9758,11.9,242.9296875,3,5,-9999,1539478032.105302,7.7410888671875,-18.73686599731445,-2.107851028442383,152.1750946044922,138.8265686035156,10,15215.654073,6,2,1539478025.824413,15219.753158,0,-34.5959,99.2131,1,0
1539478033.630075,356,0,0,1539478032.999637,37.77839521880986,-121.9721201342735,142.2788,14.1,242.9296875,3,5,-9999,1539478033.108613,7.384292602539062,-18.48971557617188,-1.652113914489746,151.9420928955078,138.5935668945312,10,15215.654073,6,2,1539478025.824413,15220.698473,0,-34.2339,99.2088,1,0
1539478034.633305,357,0,0,1539478032.999637,37.77839521880986,-121.9721201342735,142.2788,14.1,242.9296875,3,5,-9999,1539478034.112282,7.418128967285156,-18.77157974243164,-1.073825836181641,152.313232421875,138.9647064208984,10,15215.654073,6,2,1539478025.824413,15221.643899,0,-33.8719,99.20454,1,0
1539478035.636469,358,0,0,1539478034.999635,37.77827414221854,-121.9724204578641,142.8703,15.13,242.9296875,3,5,-9999,1539478035.115143,7.071388244628906,-18.21154022216797,-1.503317832946777,152.2865753173828,138.9380493164062,10,15225.29001129167,6,2,1539478035.460351,15222.589315,0,-33.44385,99.19948,1,0
1539478036.639837,359,0,0,1539478034.999635,37.77827414221854,-121.9724204578641,142.8703,15.13,242.9296875,3,5,-9999,1539478036.118342,5.310234069824219,-18.26847457885742,-0.936284065246582,152.2735290527344,138.9250030517578,10,15225.29001129167,6,2,1539478035.460351,15223.534766,0,-33.08977,99.1953,1,0
1539478037.643109,360,0,0,1539478036.999634,37.77815067678483,-121.9727183507029,143.8429,14.6,242.578125,3,5,-9999,1539478037.121655,5.751884460449219,-18.11032485961914,-1.570549011230469,152.5136108398438,139.1650848388672,10,15225.29001129167,6,2,1539478035.460351,15224.480162,0,-32.74628,99.19125,1,0
1539478038.646534,361,0,0,1539478036.999634,37.77815067678483,-121.9727183507029,143.8429,14.6,242.578125,3,5,-9999,1539478038.124892,7.268760681152344,-19.06986236572266,-0.6260690689086914,152.7860107421875,139.4374847412109,10,15225.29001129167,6,2,1539478035.460351,15225.425544,0,-32.44505,99.18771,1,0
1539478039.649591,362,0,0,1539478038.999631,37.77803467124493,-121.9730027486775,145.2716,13.64,243.6328125,3,5,-9999,1539478039.128211,7.508453369140625,-18.68620681762695,-0.8839397430419922,153.0597381591797,139.7112121582031,10,15225.29001129167,6,2,1539478035.460351,15226.370938,0,-32.24951,99.18539,1,0
1539478040.65285,363,0,0,1539478038.999631,37.77803467124493,-121.9730027486775,145.2716,13.64,243.6328125,3,5,-9999,1539478040.131405,7.17791748046875,-19.19371032714844,-0.7672519683837891,153.3589019775391,140.0103759765625,10,15225.29001129167,6,2,1539478035.460351,15227.316262,0,-32.19667,99.18477,1,0
1539478041.65613,364,0,0,1539478040.999629,37.77792323384227,-121.9732840453479,146.3988,13.99,243.984375,3,5,-9999,1539478041.134691,7.112495422363281,-19.09614562988281,-0.8463582992553711,153.4458160400391,140.0972900390625,10,15225.29001129167,6,2,1539478035.460351,15228.261592,0,-32.10683,99.18369,1,0
1539478042.659356,365,0,0,1539478040.999629,37.77792323384227,-121.9732840453479,146.3988,13.99,243.984375,3,5,-9999,1539478042.137836,7.381599426269531,-18.95723724365234,-0.9419803619384766,153.3858642578125,140.0373382568359,10,15225.29001129167,6,2,1539478035.460351,15229.206944,0,-31.95886,99.18195,1,0
1539478043.662353,366,0,0,1539478042.999627,37.77781271844895,-121.9735647552851,147.3871,13.72,243.6328125,3,5,-9999,1539478043.141155,6.660484313964844,-19.20162200927734,-0.7063884735107422,153.4169921875,140.0684661865234,10,15225.29001129167,6,2,1539478035.460351,15230.152303,0,-31.74747,99.17944,1,0
1539478044.665884,367,0,0,1539478042.999627,37.77781271844895,-121.9735647552851,147.3871,13.72,243.6328125,3,5,-9999,1539478044.144423,6.685882568359375,-19.31634140014648,-0.4122219085693359,153.5350036621094,140.1864776611328,10,15225.29001129167,6,2,1539478035.460351,15232.042731,0,-31.12125,99.17205,1,0
1539478045.669111,368,0,0,1539478044.999626,37.77770266406031,-121.9738538471255,146.7971,14.4,243.984375,3,5,-9999,1539478045.147726,5.424057006835938,-18.18451309204102,-0.7969512939453125,153.8040008544922,140.4554748535156,10,15225.29001129167,6,2,1539478035.460351,15232.987964,0,-30.70111,99.16709,1,0
1539478046.672365,369,0,0,1539478044.999626,37.77770266406031,-121.9738538471255,146.7971,14.4,243.984375,3,5,-9999,1539478046.150924,7.247322082519531,-19.05707931518555,-0.8953170776367188,154.04736328125,140.6988372802734,10,15225.29001129167,6,2,1539478035.460351,15233.93316,0,-30.21758,99.16141,1,0
1539478047.675629,370,0,0,1539478046.999624,37.77758711952509,-121.9741602056864,147.438,15.22,244.3359375,3,5,-9999,1539478047.154425,6.360153198242188,-18.29335403442383,-0.7256622314453125,154.2513275146484,140.9028015136719,10,15237.48566125,6,2,1539478047.656001,15234.878224,0,-29.69968,99.1553,1,0
1539478048.678836,371,0,0,1539478046.999624,37.77758711952509,-121.9741602056864,147.438,15.22,244.3359375,3,5,-9999,1539478048.15746,7.034622192382812,-17.93215179443359,-0.8797855377197266,154.2921447753906,140.9436187744141,10,15237.48566125,6,2,1539478047.656001,15235.823417,0,-29.11044,99.14833,1,0
1539478049.682112,372,0,0,1539478048.999622,37.77746633630039,-121.9744763710741,147.1497,15.5,243.984375,3,5,-9999,1539478049.160672,8.127082824707031,-18.99651336669922,-0.565643310546875,153.9278106689453,140.5792846679688,10,15237.48566125,6,2,1539478047.656001,15236.768574,0,-28.5582,99.1418,1,0
1539478050.685568,373,0,0,1539478048.999622,37.77746633630039,-121.9744763710741,147.1497,15.5,243.984375,3,5,-9999,1539478050.163956,7.690322875976562,-18.62925338745117,-0.1944427490234375,153.6110534667969,140.2625274658203,10,15240.05316875,6,2,1539478050.223508,15237.713704,0,-28.06673,99.13599,1,0
1539478051.688654,374,0,0,1539478050.99962,37.77734500825198,-121.9747878425959,147.723,15.04,243.6328125,3,5,-9999,1539478051.167472,12.45603942871094,-17.58683395385742,-0.9007854461669922,153.6920623779297,140.3435363769531,10,15240.05316875,6,2,1539478050.223508,15238.658907,0,-27.68358,99.13148,1,0
1539478052.691897,375,0,0,1539478050.99962,37.77734500825198,-121.9747878425959,147.723,15.04,243.6328125,3,5,-9999,1539478052.170338,12.10208129882812,-14.6028938293457,-2.775945663452148,153.7830657958984,140.4345397949219,10,15240.05316875,6,2,1539478050.223508,15239.604038,0,-27.46428,99.12891,1,0
1539478053.695107,376,0,0,1539478052.999618,37.77722694914581,-121.9750854001585,146.8723,14.26,243.6328125,3,5,-9999,1539478053.17372,10.14752960205078,-17.33415603637695,-2.301703453063965,153.6753082275391,140.3267822265625,10,15243.267291125,6,0,1539478053.437631,15240.549214,0,-27.32159,99.12722,1,0
1539478054.698401,377,0,0,1539478052.999618,37.77722694914581,-121.9750854001585,146.8723,14.26,243.6328125,3,5,-9999,1539478054.176964,14.24847412109375,-14.93198776245117,-5.367423057556152,153.6700439453125,140.3215179443359,10,15243.585504125,6,2,1539478053.755844,15241.494302,0,-27.32159,99.12722,1,0
1539478055.701641,378,0,0,1539478054.999616,37.77711945123763,-121.9753478375468,146.0931,12.01,242.9296875,3,5,-9999,1539478055.18023,13.27176666259766,-17.27444076538086,-2.481280326843262,153.7822265625,140.4337005615234,10,15243.585504125,6,2,1539478053.755844,15242.439381,0,-27.35858,99.12764,1,0
1539478056.704873,379,0,0,1539478054.999616,37.77711945123763,-121.9753478375468,146.0931,12.01,242.9296875,3,5,-9999,1539478056.183491,6.298774719238281,-15.26599502563477,-5.721195220947266,153.8256225585938,140.4770965576172,10,15245.8347145,6,2,1539478056.005054,15243.38441,0,-27.52769,99.12964,1,0
1539478057.708169,380,0,0,1539478056.999614,37.77702599301727,-121.9755798486266,145.8006,10.85,243.28125,3,5,-9999,1539478057.18656,5.5859375,-17.66061019897461,-2.195988655090332,153.8888092041016,140.540283203125,10,15247.437052,6,0,1539478057.607392,15244.32947,0,-27.69415,99.13159,1,0
1539478058.711371,381,0,0,1539478056.999614,37.77702599301727,-121.9755798486266,145.8006,10.85,243.28125,3,5,-9999,1539478058.18999,3.850799560546875,-11.21528244018555,-14.606201171875,153.9067687988281,140.5582427978516,10,15248.40327291667,6,2,1539478058.573613,15245.274583,0,-27.88176,99.13383,1,0
1539478059.715936,382,0,0,1539478058.999612,37.7769412519762,-121.9757904858533,146.6171,10.14,243.28125,3,5,-9999,1539478059.193229,-2.551948547363281,-15.78507614135742,-3.970175743103027,153.8052825927734,140.4567565917969,10,15248.40327291667,6,2,1539478058.573613,15246.219599,0,-28.07729,99.13612,1,0
1539478060.717872,383,0,0,1539478058.999612,37.7769412519762,-121.9757904858533,146.6171,10.14,243.28125,3,5,-9999,1539478060.196702,-1.003578186035156,-14.91699600219727,-2.921741485595703,153.6144561767578,140.2659301757812,10,15248.40327291667,6,2,1539478058.573613,15248.109619,0,-28.41815,99.14016,1,0
1539478061.721151,384,0,0,1539478060.99961,37.77685910932512,-121.9759898913297,146.4976,9.43,242.578125,3,5,-9999,1539478061.199688,0.01877593994140625,-15.44420623779297,-2.928854942321777,153.748046875,140.3995208740234,10,15248.40327291667,6,2,1539478058.573613,15249.054595,0,-28.58727,99.14216,1,0
1539478062.724425,385,0,0,1539478060.99961,37.77685910932512,-121.9759898913297,146.4976,9.43,242.578125,3,5,-9999,1539478062.202953,-0.294036865234375,-14.28116607666016,-3.338489532470703,153.9299468994141,140.5814208984375,10,15248.40327291667,6,2,1539478058.573613,15249.999623,0,-28.80922,99.14479,1,0
1539478063.727673,386,0,0,1539478062.999609,37.77679029390008,-121.9761668333057,145.8895,8.08,243.6328125,3,5,-9999,1539478063.206267,-0.2333984375,-14.53396606445312,-3.635354042053223,154.3799743652344,141.0314483642578,10,15248.40327291667,6,2,1539478058.573613,15250.945326,0,-29.0206,99.14726,1,0
1539478064.731055,387,0,0,1539478062.999609,37.77679029390008,-121.9761668333057,145.8895,8.08,243.6328125,3,5,-9999,1539478064.209439,-0.4459304809570312,-13.71099853515625,-3.636696815490723,154.4531555175781,141.1046295166016,10,15248.40327291667,6,2,1539478058.573613,15251.890211,0,-29.21085,99.14952,1,0
1539478065.734192,388,0,0,1539478064.999608,37.77673631444366,-121.9763016981277,146.2541,5.35,243.28125,3,5,-9999,1539478065.212596,0.08355712890625,-14.87779998779297,-2.563782691955566,154.3666076660156,141.0180816650391,10,15248.40327291667,6,2,1539478058.573613,15252.835185,0,-29.46715,99.15254,1,0
1539478066.737391,389,0,0,1539478064.999608,37.77673631444366,-121.9763016981277,146.2541,5.35,243.28125,3,5,-9999,1539478066.215954,-0.4271469116210938,-13.49472808837891,-3.362496376037598,154.3079223632812,140.9593963623047,10,15248.40327291667,6,2,1539478058.573613,15253.780117,0,-29.78423,99.15627,1,0
1539478067.74064,390,0,0,1539478066.999605,37.77671012099625,-121.9763600361738,146.2827,1.36,243.28125,3,5,-9999,1539478067.219215,0.0283355712890625,-14.88558959960938,-3.080122947692871,154.2787628173828,140.9302368164062,10,15248.40327291667,6,2,1539478058.573613,15254.725092,0,-30.08017,99.15977,1,0
1539478068.743888,391,0,0,1539478066.999605,37.77671012099625,-121.9763600361738,146.2827,1.36,243.28125,3,5,-9999,1539478068.22245,-0.4162216186523438,-13.73680114746094,-3.58107852935791,154.2543182373047,140.9057922363281,10,15248.40327291667,6,2,1539478058.573613,15255.670012,0,-30.36818,99.16319,1,0
1539478069.747217,392,0,0,1539478068.999602,37.7767055109495,-121.9763695915434,146.3613,0.2,242.9296875,3,5,-9999,1539478069.225734,-0.27899169921875,-13.83812713623047,-3.685919761657715,154.2590789794922,140.9105529785156,10,15248.40327291667,6,2,1539478058.573613,15256.614904,0,-30.62448,99.16619,1,0
1539478070.750411,393,0,0,1539478068.999602,37.7767055109495,-121.9763695915434,146.3613,0.2,242.9296875,3,5,-9999,1539478070.228975,-0.3271408081054688,-13.8399658203125,-3.582220077514648,154.2563323974609,140.9078063964844,10,15248.40327291667,6,2,1539478058.573613,15257.559828,0,-30.77774,99.16801,1,0
1539478071.753655,394,0,0,1539478070.999601,37.7767055109495,-121.9763695915434,146.208,0,242.2265625,3,5,-9999,1539478071.232179,-0.378204345703125,-13.86418533325195,-3.518721580505371,154.2568969726562,140.9083709716797,10,15261.245729375,6,2,1539478071.416069,15258.504712,0,-30.85173,99.16889,1,0
1539478072.756895,395,0,0,1539478070.999601,37.7767055109495,-121.9763695915434,146.208,0,242.2265625,3,5,-9999,1539478072.235392,-0.295501708984375,-14.20268630981445,-3.181235313415527,154.2590179443359,140.9104919433594,10,15261.245729375,6,2,1539478071.416069,15259.450225,0,-30.86758,99.16908,1,0
1539478073.760194,396,0,0,1539478072.999599,37.7767055109495,-121.9763695915434,146.6401,0,242.2265625,3,5,-9999,1539478073.238723,1.074859619140625,-14.29580688476562,-2.655022621154785,154.2622528076172,140.9137268066406,10,15261.245729375,6,2,1539478071.416069,15260.395313,0,-30.86758,99.16908,1,0
1539478074.763456,397,0,0,1539478072.999599,37.7767055109495,-121.9763695915434,146.6401,0,242.2265625,3,5,-9999,1539478074.241925,1.214752197265625,-14.45412063598633,-2.407360076904297,154.2578887939453,140.9093627929688,10,15261.245729375,6,2,1539478071.416069,15261.340353,0,-30.85701,99.16895,1,0
1539478075.766738,398,0,0,1539478074.999598,37.7767055109495,-121.9763695915434,146.5047,0,242.2265625,3,5,-9999,1539478075.24519,1.124229431152344,-13.88522720336914,-2.839798927307129,154.2623901367188,140.9138641357422,10,15261.245729375,6,2,1539478071.416069,15262.285373,0,-30.84644,99.16882,1,0
1539478076.769931,399,0,0,1539478074.999598,37.7767055109495,-121.9763695915434,146.5047,0,242.2265625,3,5,-9999,1539478076.248512,1.106246948242188,-14.02597808837891,-2.537249565124512,154.257080078125,140.9085540771484,10,15261.245729375,6,2,1539478071.416069,15263.230393,0,-30.8438,99.16879,1,0
1539478077.773166,400,0,0,1539478076.999596,37.7767055109495,-121.9763695915434,146.3179,0,242.2265625,3,5,-9999,1539478077.251699,1.028076171875,-13.78856658935547,-2.571630477905273,154.2519073486328,140.9033813476562,10,15267.341628875,6,0,1539478077.511969,15265.120499,0,-30.85965,99.16897,1,0
1539478078.776346,401,0,0,1539478076.999596,37.7767055109495,-121.9763695915434,146.3179,0,242.2265625,3,5,-9999,1539478078.254939,1.201995849609375,-14.10067749023438,-2.816758155822754,154.2478332519531,140.8993072509766,10,15267.341628875,6,0,1539478077.511969,15266.065506,0,-30.88344,99.16925,1,0
1539478079.77962,402,0,0,1539478078.999594,37.7767055109495,-121.9763695915434,146.339,0,242.2265625,3,5,-9999,1539478079.258176,1.245758056640625,-14.15128326416016,-2.779155731201172,154.2471923828125,140.8986663818359,10,15267.341628875,6,0,1539478077.511969,15267.010554,0,-30.91515,99.16963,1,0
1539478080.782902,403,0,0,1539478078.999594,37.7767055109495,-121.9763695915434,146.339,0,242.2265625,3,5,-9999,1539478080.26151,1.0701904296875,-14.19750213623047,-2.563641548156738,154.2486419677734,140.9001159667969,10,15267.341628875,6,0,1539478077.511969,15267.955692,0,-30.94685,99.17001,1,0
1539478081.78614,404,0,0,1539478080.999591,37.7767055109495,-121.9763695915434,146.4127,0,242.2265625,3,5,-9999,1539478081.265045,0.9522933959960938,-13.98920059204102,-2.689609527587891,154.2547302246094,140.9062042236328,10,15267.341628875,6,0,1539478077.511969,15268.900751,0,-30.97327,99.17031,1,0
1539478082.789211,405,0,0,1539478081.999591,37.7767055109495,-121.9763695915434,146.4636,0,242.2265625,3,5,-9999,1539478082.267957,1.046913146972656,-13.96005249023438,-2.700257301330566,154.2589721679688,140.9104461669922,10,15267.341628875,6,0,1539478077.511969,15269.84581,0,-30.97327,99.17031,1,0
1539478083.792743,406,0,0,1539478081.999591,37.7767055109495,-121.9763695915434,146.4636,0,242.2265625,3,5,-9999,1539478083.271168,1.131484985351562,-14.06432723999023,-2.497675895690918,154.2596282958984,140.9111022949219,10,15267.341628875,6,0,1539478077.511969,15270.790886,0,-30.94685,99.17,1,0
1539478084.795873,407,0,0,1539478083.999589,37.7767055109495,-121.9763695915434,146.4403,0,242.2265625,3,5,-9999,1539478084.274463,1.270393371582031,-13.9005012512207,-2.533181190490723,154.2627563476562,140.9142303466797,10,15274.08746891667,6,2,1539478084.257809,15271.735984,0,-30.92043,99.16969,1,0
1539478085.799144,408,0,0,1539478083.999589,37.7767055109495,-121.9763695915434,146.4403,0,242.2265625,3,5,-9999,1539478085.277706,1.190536499023438,-14.06169891357422,-2.643618583679199,154.2648315429688,140.9163055419922,10,15274.08746891667,6,2,1539478084.257809,15272.681086,0,-30.88872,99.16933,1,0
1539478086.802423,409,0,0,1539478085.999587,37.7767055109495,-121.9763695915434,146.5717,0,242.2265625,3,5,-9999,1539478086.280903,1.069061279296875,-13.8660774230957,-2.383966445922852,154.2589721679688,140.9104461669922,10,15274.08746891667,6,2,1539478084.257809,15273.626239,0,-30.84644,99.16882,1,0
1539478087.805706,410,0,0,1539478085.999587,37.7767055109495,-121.9763695915434,146.5717,0,242.2265625,3,5,-9999,1539478087.284189,1.003036499023438,-13.97250366210938,-2.678750991821289,154.2513885498047,140.9028625488281,10,15274.08746891667,6,2,1539478084.257809,15274.571413,0,-30.79623,99.16823,1,0
1539478088.809015,411,0,0,1539478087.999585,37.7767055109495,-121.9763695915434,146.6601,0,242.2265625,3,5,-9999,1539478088.287444,1.255447387695312,-14.01756286621094,-2.443255424499512,154.2523345947266,140.90380859375,10,15274.08746891667,6,2,1539478084.257809,15275.516635,0,-30.74603,99.16763,1,0
1539478089.812174,412,0,0,1539478087.999585,37.7767055109495,-121.9763695915434,146.6601,0,242.2265625,3,5,-9999,1539478089.290675,1.155555725097656,-13.92724609375,-2.560532569885254,154.2527008056641,140.9041748046875,10,15274.08746891667,6,2,1539478084.257809,15276.461732,0,-30.68526,99.16692,1,0
1539478090.815421,413,0,0,1539478089.999584,37.7767055109495,-121.9763695915434,146.5688,0,242.2265625,3,5,-9999,1539478090.29398,1.487770080566406,-13.73527526855469,-2.549984931945801,154.2623748779297,140.9138488769531,10,15280.183403625,6,2,1539478090.353743,15277.406771,0,-30.62714,99.16624,1,0
1539478091.818637,414,0,0,1539478089.999584,37.7767055109495,-121.9763695915434,146.5688,0,242.2265625,3,5,-9999,1539478091.297209,1.711013793945312,-15.2430419921875,-2.538407325744629,154.2129058837891,140.8643798828125,10,15280.183403625,6,2,1539478090.353743,15278.351798,0,-30.59543,99.16587,1,0
1539478092.821992,415,0,0,1539478091.999582,37.77668007187338,-121.9764172845725,144.9345,4.29,237.65625,3,5,-9999,1539478092.300489,2.172172546386719,-15.31977462768555,-2.213134765625,154.0580902099609,140.7095642089844,10,15280.183403625,6,2,1539478090.353743,15279.296795,0,-30.50558,99.16479,1,0
1539478093.825188,416,0,0,1539478091.999582,37.77668007187338,-121.9764172845725,144.9345,4.29,237.65625,3,5,-9999,1539478093.303706,2.155967712402344,-15.09354782104492,-2.234865188598633,153.9155426025391,140.5670166015625,10,15280.183403625,6,2,1539478090.353743,15281.186952,0,-30.23079,99.16154,1,0
1539478094.828407,417,0,0,1539478093.99958,37.77662412266971,-121.9765555859748,146.3696,8.72,240.1171875,3,5,-9999,1539478094.306879,1.845016479492188,-13.41643524169922,-2.875767707824707,153.6604461669922,140.3119201660156,10,15280.183403625,6,2,1539478090.353743,15282.132019,0,-30.04318,99.15935,1,0
1539478095.831739,418,0,0,1539478093.99958,37.77662412266971,-121.9765555859748,146.3696,8.72,240.1171875,3,5,-9999,1539478095.310251,2.207916259765625,-15.01104736328125,-2.540568351745605,153.5297088623047,140.1811828613281,10,15280.183403625,6,2,1539478090.353743,15283.077148,0,-29.83708,99.15691,1,0
1539478096.8349,419,0,0,1539478095.999577,37.77654252484233,-121.9767520577851,145.7288,10.62,241.5234375,3,5,-9999,1539478096.313485,1.821372985839844,-14.14218139648438,-3.503910064697266,153.4850616455078,140.1365356445312,10,15280.183403625,6,2,1539478090.353743,15284.022294,0,-29.68382,99.15511,1,0
1539478097.838122,420,0,0,1539478095.999577,37.77654252484233,-121.9767520577851,145.7288,10.62,241.5234375,3,5,-9999,1539478097.316715,1.655708312988281,-14.65957260131836,-3.447349548339844,153.4700012207031,140.1214752197266,10,15280.183403625,6,2,1539478090.353743,15284.967469,0,-29.58606,99.15393,1,0
1539478098.841399,421,0,0,1539478097.999576,37.77644030753316,-121.976978955904,146.1566,12.1,240.46875,3,5,-9999,1539478098.320264,1.353385925292969,-13.08171844482422,-3.727463722229004,153.3417358398438,139.9932098388672,10,15280.183403625,6,2,1539478090.353743,15285.913058,0,-29.58606,99.15393,1,0
1539478099.844713,422,0,0,1539478097.999576,37.77644030753316,-121.976978955904,146.1566,12.1,240.46875,3,5,-9999,1539478099.323263,1.135520935058594,-13.12607192993164,-3.351166725158691,153.1416931152344,139.7931671142578,10,15280.183403625,6,2,1539478090.353743,15286.858444,0,-29.66533,99.15487,1,0
1539478100.847941,423,0,0,1539478099.999573,37.77634487956555,-121.9772204385344,145.3303,11.98,240.1171875,3,5,-9999,1539478100.326381,1.301643371582031,-14.85299301147461,-2.606345176696777,152.9827880859375,139.6342620849609,10,15280.183403625,6,2,1539478090.353743,15287.803674,0,-29.92163,99.15791,1,0
1539478101.851242,424,0,0,1539478099.999573,37.77634487956555,-121.9772204385344,145.3303,11.98,240.1171875,3,5,-9999,1539478101.329742,0.8677902221679688,-15.80939865112305,-2.34984016418457,152.8137359619141,139.4652099609375,10,15280.183403625,6,2,1539478090.353743,15288.748843,0,-30.27835,99.16212,1,0
1539478102.854431,425,0,0,1539478101.999572,37.77624928395988,-121.9774499350432,146.0084,10.65,242.2265625,3,5,-9999,1539478102.333055,0.9912185668945312,-13.89199066162109,-2.721271514892578,152.8269195556641,139.4783935546875,10,15292.06551625,6,2,1539478102.235856,15289.694011,0,-30.61392,99.16606,1,0
1539478103.85771,426,0,0,1539478101.999572,37.77624928395988,-121.9774499350432,146.0084,10.65,242.2265625,3,5,-9999,1539478103.336192,1.199363708496094,-14.75333023071289,-2.138177871704102,152.7517242431641,139.4031982421875,10,15292.06551625,6,2,1539478102.235856,15290.639183,0,-31.01291,99.1708,1,0
1539478104.860935,427,0,0,1539478103.99957,37.77617305055053,-121.9776348398272,145.3457,8.3,242.9296875,3,5,-9999,1539478104.339495,0.1162567138671875,-14.63627624511719,-3.405601501464844,152.6437683105469,139.2952423095703,10,15292.06551625,6,2,1539478102.235856,15291.584336,0,-31.35112,99.17479,1,0
